compound_name,pubchem_cid,chembl_id,smiles,family,match_method,activity_id,assay_chembl_id,target_chembl_id,target_name,target_type,organism,standard_type,standard_value,standard_units,standard_relation,pchembl_value,pchembl_imputed,activity_class,activity_comment,data_validity_comment,potential_duplicate,assay_type,bao_label,mw_freebase,alogp,psa,hba,hbd,num_ro5_violations,aromatic_rings,heavy_atoms,rtb,molecular_species,cx_logp,cx_logd
CID_745,745,CHEMBL100476,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,Organophosphates,sqlite_smiles,11647779,CHEMBL2114780,CHEMBL1293278,Geminin,SINGLE PROTEIN,Homo sapiens,Potency,20596.2,nM,,,False,,inconclusive,,0,F,BAO_0000219,307.33,-2.21,158.82,6,6,1,0,20,9,,,
CID_745,745,CHEMBL100476,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,Organophosphates,sqlite_smiles,14174531,CHEMBL3215181,CHEMBL612545,Unchecked,UNCHECKED,,Potency,4466.8,nM,,,False,,inactive,,0,F,BAO_0000019,307.33,-2.21,158.82,6,6,1,0,20,9,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,37426,CHEMBL822752,CHEMBL4033,Cyclooxygenase-2,SINGLE PROTEIN,Canis lupus familiaris,IC50,3790.0,nM,=,5.42,False,Inactive,,,0,B,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,171994,CHEMBL782421,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,ED50,10.0,mg.kg-1,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,261023,CHEMBL783183,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,ED50,13.1,mg.kg-1,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,261026,CHEMBL744095,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,ED50,273.6,mg.kg-1,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,261039,CHEMBL740280,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,LD50,238.2,mg.kg-1,=,,False,,,,0,T,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,347799,CHEMBL661229,CHEMBL3397,Cytochrome P450 2C9,SINGLE PROTEIN,Homo sapiens,Ki,19000.0,nM,=,4.72,False,Inactive,,,0,A,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,399470,CHEMBL787541,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,38.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,517229,CHEMBL762789,CHEMBL612545,Unchecked,UNCHECKED,,IC50,10000.0,nM,=,5.0,False,Inactive,,,0,B,BAO_0000221,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,562103,CHEMBL779638,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,ED50,32.4,uM,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,562104,CHEMBL764147,CHEMBL2949,Prostaglandin G/H synthase 1,SINGLE PROTEIN,Ovis aries,IC50,384000.0,nM,=,,False,,,Outside typical range,0,B,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,562105,CHEMBL769654,CHEMBL230,Prostaglandin G/H synthase 2,SINGLE PROTEIN,Homo sapiens,IC50,284000.0,nM,=,,False,,,Outside typical range,0,B,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,655518,CHEMBL789494,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,47.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,700334,CHEMBL790499,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,82.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,700338,CHEMBL814492,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,LD50,300.0,mg.kg-1,=,,False,,,,0,A,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,725862,CHEMBL782253,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,ED50,25.0,mg.kg-1,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,725863,CHEMBL782252,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,ED50,30.0,mg.kg-1,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,725864,CHEMBL782251,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,ED50,5.0,mg.kg-1,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,725865,CHEMBL783149,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,ED50,1000.0,mg.kg-1,>,,False,,,Outside typical range,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,736791,CHEMBL788893,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,43.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,736795,CHEMBL783350,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,ED50,280.0,mg.kg-1,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,736797,CHEMBL766127,CHEMBL2095157,Cyclooxygenase,PROTEIN FAMILY,Rattus norvegicus,IC50,15000.0,nM,=,4.82,False,Inactive,,,0,B,BAO_0000224,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,736799,CHEMBL727285,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,LD50,616.0,mg.kg-1,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,807130,CHEMBL765856,CHEMBL221,Prostaglandin G/H synthase 1,SINGLE PROTEIN,Homo sapiens,IC50,3000.0,nM,=,5.52,False,Inactive,,,0,B,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,823789,CHEMBL788983,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,40.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,823790,CHEMBL790178,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,60.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,823792,CHEMBL787417,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,66.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,823793,CHEMBL783767,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,ED50,40.0,umol.kg-1,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,828991,CHEMBL785507,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,42.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,828992,CHEMBL784118,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,66.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,828993,CHEMBL739703,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,LD50,650.0,mg.kg-1,=,,False,,,,0,A,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,828996,CHEMBL735911,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,Inhibition,45.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,971139,CHEMBL781365,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,ED50,10.0,mg.kg-1,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,971140,CHEMBL724714,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,ED50,65.0,mg.kg-1,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,1152071,CHEMBL737803,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,ED50,64.0,mg.kg-1,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,1152072,CHEMBL737802,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,ED50,50.0,mg.kg-1,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,1152075,CHEMBL876986,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,LD50,300.0,mg.kg-1,>,,False,,,,0,T,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,1233008,CHEMBL878317,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,35.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,1233009,CHEMBL787516,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,50.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,1452353,CHEMBL877425,CHEMBL374,Oryctolagus cuniculus,ORGANISM,Oryctolagus cuniculus,Inhibition,89.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,1475114,CHEMBL830666,CHEMBL2949,Prostaglandin G/H synthase 1,SINGLE PROTEIN,Ovis aries,Inhibition,50.0,%,<,,False,,,,0,B,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,1938300,CHEMBL892921,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,21.24,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,1938302,CHEMBL892922,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,33.59,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,1938473,CHEMBL892923,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,40.81,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,1938629,CHEMBL892924,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,45.4,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,1941437,CHEMBL893579,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,30.1,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,1941457,CHEMBL893581,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,33.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,1941480,CHEMBL893580,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,55.1,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,1941757,CHEMBL893588,CHEMBL612545,Unchecked,UNCHECKED,,Inhibition,85.0,%,=,,False,,,,0,B,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2240399,CHEMBL971738,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,31.3,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2240411,CHEMBL971739,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,35.5,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2240426,CHEMBL971740,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,57.2,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2240531,CHEMBL971747,CHEMBL612545,Unchecked,UNCHECKED,,Inhibition,60.0,%,=,,False,,,,0,B,BAO_0000251,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2258076,CHEMBL997645,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,ED50,94.4,mg.kg-1,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2278027,CHEMBL1014523,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,Inhibition,53.28,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2287141,CHEMBL1010777,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,66.4,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2287143,CHEMBL1010776,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,25.4,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2287145,CHEMBL1010775,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,36.8,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2312269,CHEMBL1014792,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,Inhibition,47.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2331416,CHEMBL1025980,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,81.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2435691,CHEMBL1020184,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,Inhibition,47.7,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2435721,CHEMBL1011208,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,64.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2437656,CHEMBL1018186,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,11.1,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2443902,CHEMBL1003552,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,Inhibition,51.4,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2443905,CHEMBL1003555,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,Inhibition,47.2,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2502282,CHEMBL1020380,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,36.8,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2502286,CHEMBL1020381,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,26.76,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2502289,CHEMBL1020382,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,64.68,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2552076,CHEMBL969092,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,Inhibition,54.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2552078,CHEMBL969093,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,Inhibition,58.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2552082,CHEMBL969094,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,Inhibition,43.0,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2563081,CHEMBL985540,CHEMBL5016,Phospholipase A2,SINGLE PROTEIN,Rattus norvegicus,Inhibition,85.0,%,=,,False,,,,0,B,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2563088,CHEMBL984707,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,34.1,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2563089,CHEMBL985532,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,51.9,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2563094,CHEMBL985539,CHEMBL612545,Unchecked,UNCHECKED,,Inhibition,89.0,%,=,,False,,,,0,B,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,2563097,CHEMBL984706,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Inhibition,29.6,%,=,,False,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,3484611,CHEMBL1267245,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,10000.0,nM,=,5.0,False,Inactive,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
