compound_name,pubchem_cid,chembl_id,smiles,family,match_method,activity_id,assay_chembl_id,target_chembl_id,target_name,target_type,organism,standard_type,standard_value,standard_units,standard_relation,pchembl_value,pchembl_imputed,activity_class,activity_comment,data_validity_comment,potential_duplicate,assay_type,bao_label,mw_freebase,alogp,psa,hba,hbd,num_ro5_violations,aromatic_rings,heavy_atoms,rtb,molecular_species,cx_logp,cx_logd
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,37426,CHEMBL822752,CHEMBL4033,Cyclooxygenase-2,SINGLE PROTEIN,Canis lupus familiaris,IC50,3790.0,nM,=,5.42,False,Inactive,,,0,B,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,347799,CHEMBL661229,CHEMBL3397,Cytochrome P450 2C9,SINGLE PROTEIN,Homo sapiens,Ki,19000.0,nM,=,4.72,False,Inactive,,,0,A,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,517229,CHEMBL762789,CHEMBL612545,Unchecked,UNCHECKED,,IC50,10000.0,nM,=,5.0,False,Inactive,,,0,B,BAO_0000221,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,562103,CHEMBL779638,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,ED50,32.4,uM,=,4.489454989793388,True,,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,736797,CHEMBL766127,CHEMBL2095157,Cyclooxygenase,PROTEIN FAMILY,Rattus norvegicus,IC50,15000.0,nM,=,4.82,False,Inactive,,,0,B,BAO_0000224,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,807130,CHEMBL765856,CHEMBL221,Prostaglandin G/H synthase 1,SINGLE PROTEIN,Homo sapiens,IC50,3000.0,nM,=,5.52,False,Inactive,,,0,B,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,3484611,CHEMBL1267245,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,10000.0,nM,=,5.0,False,Inactive,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,3484699,CHEMBL1267246,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,12589.25,nM,=,4.9,False,Inactive,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,3484784,CHEMBL1267247,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,12589.25,nM,=,4.9,False,Inactive,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,3484930,CHEMBL1267249,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,12589.25,nM,=,4.9,False,Inactive,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,3485716,CHEMBL1267250,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,12589.25,nM,=,4.9,False,Inactive,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,3485802,CHEMBL1267251,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,12589.25,nM,=,4.9,False,Inactive,,,0,F,BAO_0000218,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,3635049,CHEMBL1614537,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,Potency,8912.5,nM,=,5.05,False,Inactive,Inconclusive,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,3651942,CHEMBL1614544,CHEMBL1293235,Prelamin-A/C,SINGLE PROTEIN,Homo sapiens,Potency,10.0,nM,=,8.0,False,Active,Inconclusive,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,3696107,CHEMBL1613900,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,Potency,11220.2,nM,=,4.95,False,Inactive,Active,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,3904461,CHEMBL1613842,CHEMBL1293232,Survival motor neuron protein,SINGLE PROTEIN,Homo sapiens,Potency,1584.9,nM,=,5.8,False,Inactive,Not Active,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,3919646,CHEMBL1614356,CHEMBL614696,Lymphoblastoid cell,CELL-LINE,Homo sapiens,Potency,79432.8,nM,=,4.1,False,Inactive,Inconclusive,,0,F,BAO_0000219,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,3927799,CHEMBL1614364,CHEMBL1075138,Tyrosyl-DNA phosphodiesterase 1,SINGLE PROTEIN,Homo sapiens,Potency,891.3,nM,=,6.05,False,Active,Not Active,,0,B,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,3938023,CHEMBL1614364,CHEMBL1075138,Tyrosyl-DNA phosphodiesterase 1,SINGLE PROTEIN,Homo sapiens,Potency,19952.6,nM,=,4.7,False,Inactive,Not Active,,0,B,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,3988947,CHEMBL1613767,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,Potency,11220.2,nM,=,4.95,False,Inactive,Active,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,4054139,CHEMBL1614421,CHEMBL1293224,Microtubule-associated protein tau,SINGLE PROTEIN,Homo sapiens,Potency,44668.4,nM,=,4.35,False,Inactive,Inconclusive,,0,B,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,4134424,CHEMBL1614458,CHEMBL3577,Aldehyde dehydrogenase 1A1,SINGLE PROTEIN,Homo sapiens,Potency,31622.8,nM,=,4.5,False,Inactive,Inconclusive,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,4194845,CHEMBL1614458,CHEMBL3577,Aldehyde dehydrogenase 1A1,SINGLE PROTEIN,Homo sapiens,Potency,1122.0,nM,=,5.95,False,Inactive,Inconclusive,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,4278635,CHEMBL1614114,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,Potency,14125.4,nM,=,4.85,False,Inactive,Active,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,4399351,CHEMBL1614174,CHEMBL1293248,4'-phosphopantetheinyl transferase ffp,SINGLE PROTEIN,Bacillus subtilis,Potency,89125.1,nM,=,4.05,False,Inactive,Inconclusive,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,4442662,CHEMBL1614236,CHEMBL1293303,Nonstructural protein 1,SINGLE PROTEIN,Influenza A virus,Potency,316.2,nM,=,6.5,False,Active,Inconclusive,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,4535942,CHEMBL1614198,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,Potency,12589.3,nM,=,4.9,False,Inactive,Inconclusive,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,4538288,CHEMBL1614207,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,Potency,11220.2,nM,=,4.95,False,Inactive,Inconclusive,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,4542664,CHEMBL1613808,CHEMBL4040,Mitogen-activated protein kinase 1,SINGLE PROTEIN,Homo sapiens,Potency,19952.6,nM,=,4.7,False,Inactive,Inconclusive,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,4793146,CHEMBL1614038,CHEMBL1293255,15-hydroxyprostaglandin dehydrogenase [NAD(+)],SINGLE PROTEIN,Homo sapiens,Potency,39810.7,nM,=,4.4,False,Inactive,Inconclusive,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,4861435,CHEMBL1614227,CHEMBL4159,3-hydroxyacyl-CoA dehydrogenase type-2,SINGLE PROTEIN,Homo sapiens,Potency,3162.3,nM,=,5.5,False,Inactive,Inconclusive,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,4937242,CHEMBL1614052,CHEMBL5162,Neuropeptide S receptor,SINGLE PROTEIN,Homo sapiens,Potency,316.2,nM,=,6.5,False,Active,Inconclusive,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,4966467,CHEMBL1614142,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,Potency,11220.2,nM,=,4.95,False,Inactive,Inconclusive,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,5001925,CHEMBL1614108,CHEMBL340,Cytochrome P450 3A4,SINGLE PROTEIN,Homo sapiens,Potency,12589.3,nM,=,4.9,False,Inactive,Not Active,,0,A,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,5025220,CHEMBL1614019,CHEMBL612545,Unchecked,UNCHECKED,,Potency,31622.8,nM,=,4.5,False,Inactive,Inconclusive,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,5061391,CHEMBL1614027,CHEMBL3397,Cytochrome P450 2C9,SINGLE PROTEIN,Homo sapiens,Potency,31622.8,nM,=,4.5,False,Inactive,Inconclusive,,0,A,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,5070495,CHEMBL1613886,CHEMBL340,Cytochrome P450 3A4,SINGLE PROTEIN,Homo sapiens,Potency,12589.3,nM,=,4.9,False,Inactive,Inconclusive,,0,A,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,11002896,CHEMBL2078139,CHEMBL1641348,Organic anion transporter 3,SINGLE PROTEIN,Homo sapiens,Ki,34700.0,nM,=,4.46,False,Inactive,inhibitor [Ki=34.7uM],,0,F,BAO_0000219,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,14249101,CHEMBL3215220,CHEMBL3359,fMet-Leu-Phe receptor,SINGLE PROTEIN,Homo sapiens,Ki,5300.0,nM,=,5.28,False,Inactive,active,,0,F,BAO_0000019,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4781,4781,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Herbicides,sqlite_smiles,19323252,CHEMBL4418184,CHEMBL4523354,Nicotinate phosphoribosyltransferase,SINGLE PROTEIN,Homo sapiens,Ki,0.1,nM,=,10.0,False,Active,,,0,B,BAO_0000357,308.38,3.79,40.62,2,0,0,2,23,5,,,
CID_4965,4965,CHEMBL103009,COc1ccc(C(=O)CBr)cc1,Herbicides,sqlite_smiles,839041,CHEMBL686303,CHEMBL262,Glycogen synthase kinase-3 beta,SINGLE PROTEIN,Homo sapiens,IC50,1000.0,nM,=,6.0,False,Active,,,0,B,BAO_0000357,229.07,2.27,26.3,2,0,0,1,12,3,,,
CID_4965,4965,CHEMBL103009,COc1ccc(C(=O)CBr)cc1,Herbicides,sqlite_smiles,6268337,CHEMBL1803565,CHEMBL262,Glycogen synthase kinase-3 beta,SINGLE PROTEIN,Homo sapiens,IC50,1000.0,nM,=,6.0,False,Active,,,1,B,BAO_0000357,229.07,2.27,26.3,2,0,0,1,12,3,,,
CID_4965,4965,CHEMBL103009,COc1ccc(C(=O)CBr)cc1,Herbicides,sqlite_smiles,16425770,CHEMBL3749462,CHEMBL262,Glycogen synthase kinase-3 beta,SINGLE PROTEIN,Homo sapiens,IC50,1000.0,nM,=,6.0,False,Active,,,1,B,BAO_0000357,229.07,2.27,26.3,2,0,0,1,12,3,,,
CID_564,564,CHEMBL1046,NCCCCCC(=O)O,Organophosphates,sqlite_smiles,325829,CHEMBL751754,CHEMBL612545,Unchecked,UNCHECKED,,Ki,50000.0,nM,=,4.3,False,Inactive,,,0,B,BAO_0000019,131.18,0.59,63.32,2,2,0,0,9,5,,,
CID_564,564,CHEMBL1046,NCCCCCC(=O)O,Organophosphates,sqlite_smiles,3634775,CHEMBL1614531,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL,PROTEIN-PROTEIN INTERACTION,Homo sapiens,Potency,14125.4,nM,=,4.85,False,Inactive,Inconclusive,,0,F,BAO_0000019,131.18,0.59,63.32,2,2,0,0,9,5,,,
CID_564,564,CHEMBL1046,NCCCCCC(=O)O,Organophosphates,sqlite_smiles,3641529,CHEMBL1614544,CHEMBL1293235,Prelamin-A/C,SINGLE PROTEIN,Homo sapiens,Potency,1258.9,nM,=,5.9,False,Inactive,Inconclusive,,0,F,BAO_0000019,131.18,0.59,63.32,2,2,0,0,9,5,,,
CID_564,564,CHEMBL1046,NCCCCCC(=O)O,Organophosphates,sqlite_smiles,3807826,CHEMBL1614414,CHEMBL361,Saccharomyces cerevisiae,ORGANISM,Saccharomyces cerevisiae,Potency,145.8,nM,=,6.84,False,Active,Inconclusive,,0,F,BAO_0000218,131.18,0.59,63.32,2,2,0,0,9,5,,,
CID_564,564,CHEMBL1046,NCCCCCC(=O)O,Organophosphates,sqlite_smiles,3897294,CHEMBL1614291,CHEMBL1293254,Ferritin light chain,SINGLE PROTEIN,Equus caballus,Potency,44668.4,nM,=,4.35,False,Inactive,Not Active,,0,F,BAO_0000019,131.18,0.59,63.32,2,2,0,0,9,5,,,
CID_564,564,CHEMBL1046,NCCCCCC(=O)O,Organophosphates,sqlite_smiles,4005856,CHEMBL1613776,CHEMBL1947,Thyroid hormone receptor beta,SINGLE PROTEIN,Homo sapiens,Potency,398.1,nM,=,6.4,False,Active,Inconclusive,,0,F,BAO_0000019,131.18,0.59,63.32,2,2,0,0,9,5,,,
CID_564,564,CHEMBL1046,NCCCCCC(=O)O,Organophosphates,sqlite_smiles,4136417,CHEMBL1614458,CHEMBL3577,Aldehyde dehydrogenase 1A1,SINGLE PROTEIN,Homo sapiens,Potency,19952.6,nM,=,4.7,False,Inactive,Not Active,,0,F,BAO_0000019,131.18,0.59,63.32,2,2,0,0,9,5,,,
CID_564,564,CHEMBL1046,NCCCCCC(=O)O,Organophosphates,sqlite_smiles,4451975,CHEMBL1614236,CHEMBL1293303,Nonstructural protein 1,SINGLE PROTEIN,Influenza A virus,Potency,10000.0,nM,=,5.0,False,Inactive,Inconclusive,,0,F,BAO_0000019,131.18,0.59,63.32,2,2,0,0,9,5,,,
CID_564,564,CHEMBL1046,NCCCCCC(=O)O,Organophosphates,sqlite_smiles,4463461,CHEMBL1614240,CHEMBL2903,Polyunsaturated fatty acid lipoxygenase ALOX15,SINGLE PROTEIN,Homo sapiens,Potency,5.0,nM,=,8.3,False,Active,Not Active,,0,F,BAO_0000019,131.18,0.59,63.32,2,2,0,0,9,5,,,
CID_564,564,CHEMBL1046,NCCCCCC(=O)O,Organophosphates,sqlite_smiles,4727395,CHEMBL1614330,CHEMBL1293236,ATP-dependent DNA helicase Q1,SINGLE PROTEIN,Homo sapiens,Potency,6309.6,nM,=,5.2,False,Inactive,Inconclusive,,0,F,BAO_0000019,131.18,0.59,63.32,2,2,0,0,9,5,,,
CID_564,564,CHEMBL1046,NCCCCCC(=O)O,Organophosphates,sqlite_smiles,14739720,CHEMBL3295545,CHEMBL1801,Plasminogen,SINGLE PROTEIN,Homo sapiens,IC50,40000.0,nM,=,4.4,False,Inactive,,,0,B,BAO_0000357,131.18,0.59,63.32,2,2,0,0,9,5,,,
CID_564,564,CHEMBL1046,NCCCCCC(=O)O,Organophosphates,sqlite_smiles,19054657,CHEMBL4356304,CHEMBL1801,Plasminogen,SINGLE PROTEIN,Homo sapiens,Kd,9000.0,nM,=,5.05,False,Inactive,,,0,B,BAO_0000357,131.18,0.59,63.32,2,2,0,0,9,5,,,
CID_564,564,CHEMBL1046,NCCCCCC(=O)O,Organophosphates,sqlite_smiles,25123931,CHEMBL5291890,CHEMBL238,Sodium-dependent dopamine transporter,SINGLE PROTEIN,Homo sapiens,AC50,12699.9,nM,=,4.9,False,Inactive,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",,0,B,BAO_0000357,131.18,0.59,63.32,2,2,0,0,9,5,,,
CID_564,564,CHEMBL1046,NCCCCCC(=O)O,Organophosphates,sqlite_smiles,25144981,CHEMBL5291891,CHEMBL222,Sodium-dependent noradrenaline transporter,SINGLE PROTEIN,Homo sapiens,AC50,20400.0,nM,=,4.69,False,Inactive,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",,0,B,BAO_0000357,131.18,0.59,63.32,2,2,0,0,9,5,,,
CID_700,700,CHEMBL104943,NCCO,Pyrethroids,sqlite_smiles,3941157,CHEMBL1614361,CHEMBL1963,Thyrotropin receptor,SINGLE PROTEIN,Homo sapiens,Potency,39810.7,nM,=,4.4,False,Inactive,Inconclusive,,0,F,BAO_0000019,61.08,-1.06,46.25,2,2,0,0,4,1,,,
CID_700,700,CHEMBL104943,NCCO,Pyrethroids,sqlite_smiles,4189645,CHEMBL1614458,CHEMBL3577,Aldehyde dehydrogenase 1A1,SINGLE PROTEIN,Homo sapiens,Potency,39810.7,nM,=,4.4,False,Inactive,Inconclusive,,0,F,BAO_0000019,61.08,-1.06,46.25,2,2,0,0,4,1,,,
CID_700,700,CHEMBL104943,NCCO,Pyrethroids,sqlite_smiles,4751343,CHEMBL1614281,CHEMBL1963,Thyrotropin receptor,SINGLE PROTEIN,Homo sapiens,Potency,39810.7,nM,=,4.4,False,Inactive,Inconclusive,,0,F,BAO_0000019,61.08,-1.06,46.25,2,2,0,0,4,1,,,
CID_2519,2519,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Herbicides,sqlite_smiles,177278,CHEMBL645212,CHEMBL2304404,Adenosine receptor A1,SINGLE PROTEIN,Cavia porcellus,Ki,100000.0,nM,=,4.0,False,Inactive,,,1,B,BAO_0000249,194.19,-1.03,61.82,6,0,0,2,14,0,,,
CID_2519,2519,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Herbicides,sqlite_smiles,177279,CHEMBL646483,CHEMBL2094117,Adenosine A2 receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,27000.0,nM,=,4.57,False,Inactive,,,1,B,BAO_0000249,194.19,-1.03,61.82,6,0,0,2,14,0,,,
CID_2519,2519,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Herbicides,sqlite_smiles,189031,CHEMBL876556,CHEMBL318,Adenosine receptor A1,SINGLE PROTEIN,Rattus norvegicus,Ki,41000.0,nM,=,4.39,False,Inactive,,,1,B,BAO_0000249,194.19,-1.03,61.82,6,0,0,2,14,0,,,
CID_2519,2519,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Herbicides,sqlite_smiles,189032,CHEMBL649104,CHEMBL318,Adenosine receptor A1,SINGLE PROTEIN,Rattus norvegicus,Ki,26000.0,nM,=,4.58,False,Inactive,,,0,B,BAO_0000249,194.19,-1.03,61.82,6,0,0,2,14,0,,,
CID_2519,2519,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Herbicides,sqlite_smiles,189033,CHEMBL646353,CHEMBL302,Adenosine receptor A2a,SINGLE PROTEIN,Rattus norvegicus,Ki,16000.0,nM,=,4.8,False,Inactive,,,0,B,BAO_0000249,194.19,-1.03,61.82,6,0,0,2,14,0,,,
CID_2519,2519,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Herbicides,sqlite_smiles,189034,CHEMBL646352,CHEMBL302,Adenosine receptor A2a,SINGLE PROTEIN,Rattus norvegicus,Ki,22000.0,nM,=,4.66,False,Inactive,,,0,B,BAO_0000249,194.19,-1.03,61.82,6,0,0,2,14,0,,,
CID_2519,2519,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Herbicides,sqlite_smiles,231261,CHEMBL636768,CHEMBL318,Adenosine receptor A1,SINGLE PROTEIN,Rattus norvegicus,Ki,29000.0,nM,=,4.54,False,Inactive,,,0,B,BAO_0000221,194.19,-1.03,61.82,6,0,0,2,14,0,,,
CID_2519,2519,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Herbicides,sqlite_smiles,231262,CHEMBL649876,CHEMBL2094117,Adenosine A2 receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,48000.0,nM,=,4.32,False,Inactive,,,0,B,BAO_0000221,194.19,-1.03,61.82,6,0,0,2,14,0,,,
CID_2519,2519,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Herbicides,sqlite_smiles,328437,CHEMBL644769,CHEMBL2094117,Adenosine A2 receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,27000.0,nM,=,4.57,False,Inactive,,,0,B,BAO_0000249,194.19,-1.03,61.82,6,0,0,2,14,0,,,
CID_2519,2519,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Herbicides,sqlite_smiles,331346,CHEMBL683310,CHEMBL2605,Adenosine receptor A2a,SINGLE PROTEIN,Cavia porcellus,Ki,80000.0,nM,=,4.1,False,Inactive,,,0,B,BAO_0000221,194.19,-1.03,61.82,6,0,0,2,14,0,,,
CID_2519,2519,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Herbicides,sqlite_smiles,331347,CHEMBL798538,CHEMBL2111386,Adenosine receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,40000.0,nM,=,4.4,False,Inactive,,,0,F,BAO_0000019,194.19,-1.03,61.82,6,0,0,2,14,0,,,
CID_2519,2519,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Herbicides,sqlite_smiles,331349,CHEMBL800353,CHEMBL2111386,Adenosine receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,60000.0,nM,=,4.22,False,Inactive,,,0,B,BAO_0000221,194.19,-1.03,61.82,6,0,0,2,14,0,,,
CID_2519,2519,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Herbicides,sqlite_smiles,331350,CHEMBL798537,CHEMBL2111386,Adenosine receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,25000.0,nM,=,4.6,False,Inactive,,,0,F,BAO_0000019,194.19,-1.03,61.82,6,0,0,2,14,0,,,
CID_2519,2519,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Herbicides,sqlite_smiles,331351,CHEMBL802048,CHEMBL2111386,Adenosine receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,60000.0,nM,=,4.22,False,Inactive,,,0,B,BAO_0000224,194.19,-1.03,61.82,6,0,0,2,14,0,,,
